x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
-3.7081877805573207,-7.8227221638832845,-6.510691724542916,-3.9098191031946072,-3.7775638248485635,1.3670325994757277,2.39900077237019,0.8138031561664292,1.2954413801862614,-0.2644690670509888,0.051402054598032265,0.1848576090579499,-0.030237661068717614,-0.21378359501394684,0.2670430663460479,-0.3275108682163719,0.024928653788943933,-0.6109013792604969,0.07884434410341612,-1.753944766063885,-14449.915740313869
-3.9239793162578103,-7.768395842243494,-6.373062537686227,-4.012236653434499,-3.916754471878974,2.0615498660238742,1.6285563147859392,0.5455555511419696,1.05266208525844,-0.1831038659100841,0.1991000519064947,0.23373959200232264,-0.08804260425152677,-0.24396057222475775,0.42440372071193977,-0.39707665481985543,-0.10936456516470372,-0.5360981877624269,0.13728703257378783,-1.390053837317339,-14440.241110629027
-3.8885357864192365,-7.987540269411005,-6.949269487269351,-4.3182640211974785,-4.183880661063952,1.7104704342572994,0.5409883237038926,1.2554945829395656,1.1247302160585484,-0.8849146463699569,0.1594201542235325,0.32884193630497904,-0.1035144590327981,-0.27063839681680335,0.43668409529485075,-0.2897897831696241,0.014367534795628245,-0.4160767259243734,0.44535082331290354,-2.018131824141303,-14448.596021116104
-3.8721678538989366,-7.939534110777375,-6.577842784181309,-4.208939884673114,-3.8422829847679942,0.45044495315915256,0.7565775391041498,1.4163977923238456,1.4219784139321732,-0.5368823352162977,0.2130117496566477,0.21760698777504217,-0.06944980158413827,-0.28668280548355085,0.39014290668499996,-0.3718002728650731,0.09050553712084053,-0.44532173106829376,0.14743612702183384,-1.5363918973451334,-14442.688119602986
-3.921039656882769,-7.700283293231145,-6.5438320306521565,-4.153459483113728,-3.877301009444462,1.0372072148947034,0.5337179769279459,0.9993452948396921,1.0128876378244769,0.02260267888253864,0.23045440525260474,0.08998338157221752,-0.09565563872131477,-0.32957096412475906,0.39312378360524747,-0.04315494787017826,0.003283804104917465,-0.475069192731187,0.1841759464958379,-1.3380071746046553,-14441.76943226434
-3.8079330860160496,-7.756066018094517,-6.7155437233080555,-4.074102132160055,-3.9554629067330396,1.866590547055882,0.81627099174462,1.5885914666595369,0.8208744608036902,0.3329858085455797,0.16515458628941104,0.19948790542303385,-0.19922960633856945,-0.32871080834849664,0.612397691359682,-0.38115635751074706,-0.034854575038647084,-0.5487366253190125,0.07127254697541474,-1.5005424207556501,-14448.205935232503
-3.7946774977876068,-7.540853629625914,-6.732149168699795,-3.8118401287437074,-3.7610981380084,1.3956273511960404,-1.5933274659844123,0.956383117824636,1.063727798163029,-0.17518957911713784,0.26543087120778,0.04232314706572993,-0.095737779712465,-0.25111762345290245,0.31650282033515964,-0.16781246303685649,0.03855717248007906,-0.3957110153542409,-0.05314623807207752,-1.3086058890886,-14445.42768911989
-3.769589443073386,-7.756550624853151,-6.717765214143972,-3.895410086582892,-3.9863034938971644,2.930467632505305,0.9184638319045746,0.9414152273573215,0.8177467645411127,0.4100363867602539,0.1174127645566081,0.31430202286395925,-0.1560432248433017,-0.2629537688556063,0.2897046256876763,-0.4393745743235513,-0.009200886478804904,-0.532323836254637,0.30997619901583207,-1.4887955458678022,-14445.766719060599
-3.829826853191115,-8.056331405339446,-6.387751393688104,-4.085358672653571,-3.9171316424630334,0.9348283373484065,0.6328629389847009,1.3657147239966534,1.2021617958779451,0.4143656183646449,0.18696217949393912,-0.10086115841236065,-0.216663576330685,-0.20343328153731832,0.3833443360984212,0.00899463361769648,0.04406094242600744,-0.4897235926064738,0.2202390651147823,-1.840737729965948,-14446.499747593802
-3.7787099599985865,-8.063917866188339,-6.641798414948269,-4.143025002891285,-3.9895142608115393,1.324243821188272,1.2228168703235411,1.2584941748178657,1.5623033054523638,-0.8015677164732296,0.12292542694946818,0.09420144710999523,-0.059699151261465744,-0.22730622930006916,0.38823839397723603,-0.2152850050259829,0.04480978836408056,-0.4171432325610098,0.23309398613566046,-1.1848824841001324,-14444.249414216842
-3.724682838575152,-7.9748078721688405,-6.922285527633438,-4.226333742650841,-4.0292211607344655,4.105725753925409,3.3491140335583545,0.9632713113865279,0.39585876745229953,-0.1529348239387609,0.05333181493747219,0.26228863487283505,-0.11341661303938366,-0.21662622642008955,0.4199470238792422,-0.35995439609973445,-0.15763439749665764,-0.47929618416640807,0.3270480275353691,-1.6286731257578921,-14451.186599187176
-3.781401187961613,-7.903219326845363,-6.513413945234989,-4.031305153493161,-3.878083742922353,0.7222822926679058,0.4848460210205552,1.2218525761251797,1.3203297443820006,0.27029932909748666,0.19259721469975943,-0.00028404935657633246,-0.10991528621661217,-0.2591492978640595,0.4052188054986381,-0.26396703727949244,-0.08181208599173218,-0.5430086045980858,0.23724157782771016,-1.587935676714764,-14440.274198222814
-3.7654893331767525,-8.202527208481499,-6.863256987820847,-4.394444836435916,-4.219648056035346,0.5604200935770685,-0.8902804463987586,1.6012630217729473,1.364715449641114,0.030406588186732364,0.20334139232520698,0.3024122036942778,-0.1449912580835786,-0.2460119182053404,0.4635227867015921,-0.4763089375544318,-0.018113968024252358,-0.4277997453896667,0.3875280548073299,-1.403217952923967,-14443.318863225479
-4.018862215920578,-7.914263801455741,-6.565435109307817,-4.107540714412172,-3.779776878077289,2.326675040226995,0.0029312925147841895,1.6907815383802856,1.0792769943224982,-0.03795236906811539,-0.0425222249767252,0.23751776045646622,-0.1748471011085826,-0.2709736776796099,0.4455894877992215,-0.37985954223630713,-0.1678029922511861,-0.30760862787843735,0.13031426240115707,-1.0491889540539283,-14448.034627962215
-3.955070816460143,-8.461294448442027,-7.606768469689534,-4.691957702298058,-4.466701619265132,1.8217534646168367,-0.23409937801481107,1.4588306265930093,1.0304166696657546,-0.2781345632441017,0.1719935295879793,0.20467314695323324,-0.12998692600969974,-0.30539947584753335,0.5128167543795854,-0.39454015080147187,0.05675375623114576,-0.2747677658159695,0.6438126549589107,-1.6503100585756876,-14448.952001464899
-3.839924602371699,-7.916306264662136,-6.646246188625982,-3.9945977082464204,-3.8487869453534245,-0.6536759906904557,1.550630382783119,1.4514270960340312,1.6815801511441606,-0.6423506831446453,0.14386206171009164,-0.01464644380912361,-0.16938640201861688,-0.29642099087116947,0.42717987151347003,-0.2538429834337883,-0.08247277794515995,-0.3959112649415566,0.1163400249089186,-1.2197158626813263,-14445.371591871975
-3.8462568419393968,-7.912551377600039,-6.820394691723223,-4.00674603411527,-3.9681674664224076,1.403141883162391,1.561297385946414,0.9810796673746616,0.9622251016838419,-0.4519264837843444,0.23115742347207657,0.12506652855774547,-0.10905868478874936,-0.3164183349804546,0.3781537305243674,-0.2057201949709082,0.03652470586791523,-0.5011694952965868,0.27023073293300115,-1.05100754648835,-14440.94236674636
-3.829185503813612,-7.8745093124645,-6.926770891636334,-4.112491690091101,-4.04605681229576,2.3467175747863322,0.19770102512318033,0.27029598247556663,0.9044350041740259,-0.3871898470160531,0.14005067641741675,0.025968788091056183,-0.17028032322461684,-0.23820408948758498,0.39644760245988664,-0.21229759254330816,-0.10663566625092002,-0.5027595507728932,0.38887189075112616,-1.5572966356247875,-14445.58784677621
-3.9743848211681474,-7.957624337825244,-6.732115474108969,-4.074509080200492,-3.9730371077752196,2.177810716120078,1.2969524509707178,1.2941597532921207,1.0406768104791482,-0.6419247328643394,0.024567194869206332,0.1993901407838834,-0.10302034959448747,-0.2832942879129696,0.48432498190477347,-0.3724689739348648,-0.04920115248473067,-0.26261486405272905,0.07067316248614475,-1.312978143552698,-14441.012599096433
-3.7796295933264403,-7.883248478964811,-6.857188090544547,-4.142198077659254,-4.110444664444135,1.5405023787434544,1.8329574715446242,1.479220612685097,1.2846714252102132,0.2523484883489999,0.12089314124327899,0.18072607807290808,-0.17596903079357773,-0.29375350904037134,0.48710485176286156,-0.30773650202785063,-0.20608362107383016,-0.339422508636563,0.33879207894380414,-1.1370889639082549,-14445.828006266902
-3.825142110569427,-7.656439373161469,-6.7641955354896375,-4.116785746516406,-4.103425513866011,2.4588891959744643,-0.7723554765093432,1.4819720480588074,0.9989430323889223,0.47079609853814475,0.06812279477960459,0.10624938624811975,-0.09981843736357376,-0.22294673217574257,0.3136693350339961,-0.31534971062591666,0.11675849160285878,-0.2780062331822748,0.13892541416161208,-1.4648781476107722,-14448.22493585196
-3.608287171961358,-8.027233768450552,-6.723142132891553,-4.12846994268609,-4.009996089260817,2.651529987356035,0.9947597344325807,1.0256665030776162,1.1947316305715177,0.05237663276244575,0.14465387811672414,0.2616540814175359,-0.15356625859863726,-0.27264441548074103,0.40894506676591647,-0.3394713855427369,0.02144458668736604,-0.49407493477612263,0.25760984753412686,-1.164232277120302,-14442.791629585752
-3.8911305284330027,-7.755246196434067,-6.5699561584559945,-4.003858972635555,-3.919551254821389,0.057069651677057465,0.8175032153167692,1.0377093504731576,0.9427132612468689,0.12340896396025869,0.21263136533301363,0.11577373930700219,-0.12229156891192261,-0.21479285580747387,0.4394135483305419,-0.21662495817911775,-0.13262389752580717,-0.36391642401660107,0.09793485888175724,-1.502001369369978,-14439.716921278186
-3.9277186802970228,-7.686915452406012,-6.377563151981869,-3.9902059421796636,-3.82466378721794,2.4135486966697783,0.2511945425428479,1.4398309483231557,0.9585065917181623,0.30316226904909627,0.20723926038530038,0.017985610594340784,-0.21385487929403268,-0.2835518948693192,0.4585101214395735,-0.22514694707062688,-0.07470087458022334,-0.540521063785075,0.167397255098237,-1.5348748495831828,-14441.57192028886
-3.8664047525075347,-7.983006041485668,-6.671697496473437,-4.123188069284527,-3.9911578711437237,1.2144391713341243,1.240493372932022,1.548985531152777,1.3275744758607857,0.10054734241965235,0.050400023937186234,0.30282212757285976,-0.13463653889642657,-0.30919266357547315,0.5296608366545925,-0.48150172135075664,-0.03037797428095601,-0.46304995253979797,0.14260764052071906,-1.7291858563285984,-14441.27842968003
-3.676812275963659,-7.955442187477232,-7.0214825516391794,-4.10828121365129,-3.8956304069993593,0.781884770967288,5.150254570510448,0.6240658695864063,1.2963152283461952,-1.1855298908352587,0.1425900024683635,0.3815877940327361,-0.14110923988710056,-0.20439214156671426,0.3143007005875056,-0.5368459174789244,0.06990648976557523,-0.4519146996413248,0.2526138515197509,-1.44888105362838,-14448.24102126807
-3.91690169526003,-7.994624482147055,-6.575761944283471,-4.136811270135523,-4.100729817141309,1.4228840849533384,0.12497602484627635,0.9951673994986443,1.1232011424354056,0.9233453817066106,0.11353667424237557,0.09766416645337728,-0.13279891022186874,-0.1361522335846601,0.47468432289949547,-0.04335936272364904,0.03166981178235062,-0.3182381987579461,0.15766876103806737,-1.595501823371496,-14447.512047395878
-3.846212578543696,-7.9383579290088395,-6.5596562198952935,-4.136088447201152,-3.991708452975921,1.763597340545303,0.7105170577727868,0.6544642874271958,0.9031195894039001,-0.3638557047236688,0.22057122798781847,-0.05745347811586754,-0.0868398828665633,-0.2699688688009765,0.41390393795518676,-0.13493332016061999,-0.12147248690712331,-0.470377770488831,0.2667041869374813,-1.0990078815546944,-14442.471177579742
-4.250334903195341,-8.02197831716441,-6.5988933314399425,-4.28725003172584,-4.173469039677807,1.625974861113658,1.491330305998364,1.241497214606202,0.9532040128453936,0.4267270329745898,0.24694335498797315,0.24918011529656425,-0.11394383793760099,-0.1944115404011839,0.41572150497065863,-0.33401568735363796,-0.18188071422156682,-0.4684433660165013,0.5067788572817769,-1.0450895145697032,-14446.328654886158
-3.876025994996091,-7.627687924057209,-6.8500793717038455,-4.08623200838824,-3.926988749664307,1.313304198762836,2.703076155712786,1.220353378392037,0.8107480071372848,-0.01952268515648825,0.2597422388174806,0.23749380740954962,-0.07173208139608533,-0.27621553843101765,0.33054030142029234,-0.4147146882168222,0.054810014424941045,-0.38757903809267447,0.17875404444163223,-1.3886784815791628,-14442.33219360365
-3.8919037895600006,-7.665667420983109,-6.8635525412151175,-4.006866921818215,-3.8297918435108116,2.583318160730631,-0.3065612081139193,0.8515312848896386,0.7045276802476828,-0.9021397726682672,0.21505415888747237,0.4345460772288732,-0.06806294547016023,-0.2889808535315126,0.2590888861351637,-0.49177767380479054,0.08869235984707302,-0.3970763523041754,0.09610689836397768,-1.5079719096751987,-14452.45738280719
-3.8868476512654198,-7.929693871990626,-6.44044873624566,-4.0976546934457225,-3.9575890295630742,2.09437159839268,0.12063370717259048,0.6303116050506574,1.2772694457453149,-0.20116343938221348,0.28223851600285954,0.1385575318211565,-0.09705987767279467,-0.32437638650360867,0.3624980403893545,-0.29918525700232124,-0.06733126502894038,-0.3430517588418134,0.24790966299644168,-1.2534769460540147,-14441.241941624407
