x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
-3.974668743595803,-7.999595723737944,-6.6236913984174794,-4.386558815741349,-4.109292723069915,2.521762329471237,1.400802860172977,1.2437130466311466,1.1138907926050443,0.12843049771001702,0.2682554406179385,0.16979600711960074,-0.22456296275270304,-0.37506633797958955,0.7029526824638737,-0.3255922523906598,-0.11112780273328582,-0.6040706241491982,0.3139320720408989,-1.5019362893987385,-14425.358781982166
-4.019714826525799,-8.133952566553013,-7.044676931673493,-4.41702694584208,-4.451297988452836,0.8062646614497773,1.4749118015572265,1.2083201965687849,0.5920240323937662,0.28347684498500314,0.3397097829977582,0.07551514473727039,-0.16712960478053418,-0.45231383231924127,0.7900903415026939,-0.1448477485033166,0.06659682318502647,-0.5249247247152731,0.3880162115699193,-1.454737900508647,-14427.202341317949
-4.105707495931913,-7.846902076022257,-7.101950434151325,-4.373176729562214,-4.175882379634572,0.5212924165232451,0.5019537431532584,1.258489899290911,1.267344407629487,-0.4010162269507447,0.16242054493790192,0.12577880121156326,-0.13902135952081807,-0.3561542888777076,0.6887614861547391,-0.4113757920691583,-0.040255933491785356,-0.3386630671708559,0.18464418674786032,-1.4798799023078502,-14423.734880356813
-4.047853563133813,-7.98347004505316,-6.564625028923473,-4.300241689981272,-4.16417947941558,1.7769507199886618,-0.1280237213336619,1.472684337451497,1.2009557803844118,0.2600263971012815,0.25009093618994527,0.31581338482013877,-0.19708576695916946,-0.36206189658852495,0.772063037203008,-0.4018059559439209,0.02547641408558121,-0.291345348073456,0.014809178797111855,-1.3723182940549634,-14423.626820755218
-4.065303627840793,-8.59118014998764,-7.204351688358873,-4.7323187266404965,-4.50255848058768,4.057322606836593,1.391040193141663,1.031929647487047,0.6724487924297335,0.3599234065491359,0.21213481473514761,0.21485620377312387,-0.09747446796965065,-0.3839212783133732,0.8059472292239853,-0.39985953255994033,0.06749914450115213,-0.4208713097947978,0.5627805471224718,-1.5235803019020118,-14427.842181246448
-4.014656634334269,-8.570461030295926,-6.995214144682349,-4.633232649098591,-4.418129289086805,2.478043923558001,-0.8149398684875848,1.4404337099039637,0.9656748764669665,0.08194455366222186,0.12980335828945755,0.506894117668395,-0.12485045449857424,-0.5340426008148107,0.8182418385277934,-0.6240066499297079,0.1309046189100158,-0.3676739095319874,0.3947585645411458,-1.2268676220127368,-14429.17371446998
-4.111534951997163,-7.75696328207383,-6.677929919851621,-3.9727261820927353,-3.9787736809577936,2.426915934241162,1.3777561939583514,0.6973339968222021,0.7726499201520696,0.028333780498464023,0.100047585826605,0.06263276219415559,-0.07196760174507233,-0.3692227435802167,0.6422839820333976,-0.22126955193937903,-0.1245569551528618,-0.5067589661888832,0.052295420432141526,-1.539505853844151,-14424.005545383134
-3.810023321935084,-8.026099051904911,-6.973584960684532,-4.3142438401669985,-4.2477555304699255,0.5106671273734342,0.9338151160710169,1.2970145410835698,0.7602263867006371,0.05676932316979588,0.23886524105387963,0.14765439602637187,-0.22292685920920974,-0.34438767413350746,0.6183270263929721,-0.3642398728025178,0.006120652900548862,-0.3894628599020926,0.31636568627407513,-1.2555478477936646,-14423.337291114647
-4.186496375707909,-7.848954884416415,-6.868602775648727,-4.314788713794043,-4.154000126811866,2.4659905247923604,1.5308379366118707,1.1917489716257492,1.0076373908675897,-0.0978134963007129,0.15437627052325098,-0.1319798105931227,-0.18330162554263651,-0.37376386862759503,0.6840498177210286,0.03621832788896029,0.1108863166156091,-0.37374420790586527,0.11155754261307749,-1.2039699031195852,-14423.449072869635
-4.166553623420748,-8.240738452370772,-7.178458563787638,-4.492943045708325,-4.381851345722259,1.1575362153090722,-1.0696511484142128,1.3926807946414108,1.209815887793269,0.21110772537664602,0.12921190985163733,0.3181163475250415,-0.1761932609720489,-0.4386756684928059,0.7069063082445162,-0.4592165304136877,-0.039108586716107396,-0.2565488239093092,0.4531325202593379,-1.009748209273063,-14423.828947815133
-3.9301997365347603,-7.777498919955059,-6.8934801131798125,-4.252896396844507,-4.043164771329938,2.0415948569395006,0.48854526947867427,1.3654817098846266,0.9618480429634566,-0.12056825756156897,0.2019329048980758,0.08207320879423463,-0.13423908204082124,-0.34391920366492457,0.5478130764183646,-0.2391845421319836,0.03488893308067986,-0.41383905979536095,0.25426834940898146,-1.164826427635603,-14422.963809962797
-4.016865472141173,-8.325504192333355,-6.6683029226615105,-4.165088931618524,-4.151914850573553,0.815016766500154,-0.21417467997581952,1.2187501303739054,1.3553643002830107,-0.00031075399775915,0.01748652065302636,0.4512033057922409,-0.16296275001135285,-0.34070027289293137,0.7483381853235045,-0.5590520740514329,-0.06467455352619922,-0.45506739854114286,0.17555756932691224,-1.177430958122109,-14425.291487345256
